year,title,pmid,lastname,forename,initials,affiliation,lab
2013,"Identification of a novel BET bromodomain inhibitor-sensitive, gene regulatory circuit that controls Rituximab response and tumour growth in aggressive lymphoid cancers.",23828858,Ferro,Myriam,M,None,
2013,"Identification of a novel BET bromodomain inhibitor-sensitive, gene regulatory circuit that controls Rituximab response and tumour growth in aggressive lymphoid cancers.",23828858,Gressin,<forename>RÌ©my</forename>,R,None,
2013,"Identification of a novel BET bromodomain inhibitor-sensitive, gene regulatory circuit that controls Rituximab response and tumour growth in aggressive lymphoid cancers.",23828858,Callanan,Mary B,MB,None,
2013,"Identification of a novel BET bromodomain inhibitor-sensitive, gene regulatory circuit that controls Rituximab response and tumour growth in aggressive lymphoid cancers.",23828858,Khochbin,Saadi,S,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Patel,Mira C,MC,"Program in Genomics of Differentiation, NICHD, National Institutes of Health, Bethesda, Maryland, USA.",
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Debrosse,Maxime,M,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Smith,Matthew,M,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Dey,Anup,A,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Huynh,Walter,W,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Sarai,Naoyuki,N,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Heightman,Tom D,TD,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Tamura,Tomohiko,T,None,
2013,BRD4 coordinates recruitment of pause release factor P-TEFb and the pausing complex NELF/DSIF to regulate transcription elongation of interferon-stimulated genes.,23589332,Ozato,Keiko,K,None,
2013,A new BET on the control of HIV latency.,23370386,Karn,Jonathan,J,"Department of Molecular Biology and Microbiology, Case School of Medicine, Cleveland, OH, USA. jonathan.karn@case.edu",
2013,Normalizing gene expression by quantitative PCR during somatic embryogenesis in two representative conifer species: Pinus pinaster and Picea abies.,23529547,de Vega-Bartol,<forename>JosÌ© J</forename>,JJ,"<affiliation>Instituto de Biologia Experimental e TecnolÌ_gica (iBET), Apartado 12, 2780-901, Oeiras, Portugal.</affiliation>",
2013,Normalizing gene expression by quantitative PCR during somatic embryogenesis in two representative conifer species: Pinus pinaster and Picea abies.,23529547,Santos,Raquen Raissa,RR,None,
2013,Normalizing gene expression by quantitative PCR during somatic embryogenesis in two representative conifer species: Pinus pinaster and Picea abies.,23529547,<lastname>SimÌµes</lastname>,Marta,M,None,
2013,Normalizing gene expression by quantitative PCR during somatic embryogenesis in two representative conifer species: Pinus pinaster and Picea abies.,23529547,Miguel,<forename>CÌ©lia M</forename>,CM,None,
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,McLure,Kevin G,KG,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Gesner,Emily M,EM,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Tsujikawa,Laura,L,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Kharenko,Olesya A,OA,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Attwell,Sarah,S,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Campeau,Eric,E,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Wasiak,Sylwia,S,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Stein,Adam,A,"Xtal BioStructures Inc., Natick, Maryland, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,White,Andre,A,"Xtal BioStructures Inc., Natick, Maryland, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Fontano,Eric,E,"Xtal BioStructures Inc., Natick, Maryland, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Suto,Robert K,RK,"Xtal BioStructures Inc., Natick, Maryland, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Wong,Norman C W,NC,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Wagner,Gregory S,GS,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Hansen,Henrik C,HC,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,"RVX-208, an inducer of ApoA-I in humans, is a BET bromodomain antagonist.",24391744,Young,Peter R,PR,"Resverlogix Corp., Calgary, Alberta, Canada, or San Francisco, California, United States of America.",
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,Lucas,Xavier,X,"<affiliation>Pharmazeutische Bioinformatik, Institut fÌ_r Pharmazeutische, Wissenschaften, Albert-Ludwigs-UniversitÌ_t, Hermann-Herder-Strasse 9, 79104 Freiburg (Germany) http://www.pharmaceutical-bioinformatics.org.</affiliation>",
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,Wohlwend,Daniel,D,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,<lastname>HÌ_gle</lastname>,Martin,M,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,Schmidtkunz,Karin,K,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,Gerhardt,Stefan,S,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,<lastname>SchÌ_le</lastname>,Roland,R,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,Jung,Manfred,M,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,Einsle,Oliver,O,None,
2013,4-Acyl pyrroles: mimicking acetylated lysines in histone code reading.,24272870,<lastname>GÌ_nther</lastname>,Stefan,S,None,
2013,The p38-interacting protein (p38IP) regulates G2/M progression by promoting ë±-tubulin acetylation via inhibiting ubiquitination-induced degradation of the acetyltransferase GCN5.,24220028,Liu,Xin,X,"From the Key Laboratory of Gene Engineering of the Ministry of Education, State Key Laboratory of Biocontrol, School of Life Sciences, Sun Yat-sen University, Guangzhou 510275 and.",
2013,The p38-interacting protein (p38IP) regulates G2/M progression by promoting ë±-tubulin acetylation via inhibiting ubiquitination-induced degradation of the acetyltransferase GCN5.,24220028,Xiao,Wei,W,None,
2013,The p38-interacting protein (p38IP) regulates G2/M progression by promoting ë±-tubulin acetylation via inhibiting ubiquitination-induced degradation of the acetyltransferase GCN5.,24220028,Wang,Xu-Dong,XD,None,
2013,The p38-interacting protein (p38IP) regulates G2/M progression by promoting ë±-tubulin acetylation via inhibiting ubiquitination-induced degradation of the acetyltransferase GCN5.,24220028,Li,Yue-Fang,YF,None,
2013,The p38-interacting protein (p38IP) regulates G2/M progression by promoting ë±-tubulin acetylation via inhibiting ubiquitination-induced degradation of the acetyltransferase GCN5.,24220028,Han,Jiahuai,J,None,
2013,The p38-interacting protein (p38IP) regulates G2/M progression by promoting ë±-tubulin acetylation via inhibiting ubiquitination-induced degradation of the acetyltransferase GCN5.,24220028,Li,Yingqiu,Y,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Zhang,Guangtao,G,"Department of Structural and Chemical Biology, Icahn School of Medicine at Mount Sinai , 1425 Madison Avenue, New York, New York 10029, United States.",
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Plotnikov,Alexander N,AN,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Rusinova,Elena,E,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Shen,Tong,T,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Morohashi,Keita,K,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Joshua,Jennifer,J,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Zeng,Lei,L,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Mujtaba,Shiraz,S,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Ohlmeyer,Michael,M,None,
2013,Structure-guided design of potent diazobenzene inhibitors for the BET bromodomains.,24144283,Zhou,Ming-Ming,MM,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Chen,Chong,C,"Cancer Biology and Genetics Program, Memorial Sloan-Kettering Cancer Center, New York, New York 10065, USA;",
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Liu,Yu,Y,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Lu,Chao,C,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Cross,Justin R,JR,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Morris,John P,JP,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Shroff,Aditya S,AS,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Ward,Patrick S,PS,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Bradner,James E,JE,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Thompson,Craig,C,None,
2013,Cancer-associated IDH2 mutants drive an acute myeloid leukemia that is susceptible to Brd4 inhibition.,24065765,Lowe,Scott W,SW,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Segura,Miguel F,MF,"<affiliation>Authors' Affiliations: Departments of Pathology and Dermatology, New York University School of Medicine; Interdisciplinary Melanoma Cooperative Group, New York University Cancer Institute, New York University Langone Medical Center; Departments of Structural and Chemical Biology and Medicine, Icahn School of Medicine at Mount Sinai, New York, New York; Instituto de Salud Carlos III, Majadahonda, Madrid; and Laboratory of Translational Research in Childhood Cancer, Vall d'HebrÌ_n Institut de Recerca (VHIR), Barcelona, Spain.</affiliation>",
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Fontanals-Cirera,<forename>BÌÁrbara</forename>,B,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Gaziel-Sovran,Avital,A,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Guijarro,<forename>MarÌ_a V</forename>,MV,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Hanniford,Doug,D,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Zhang,Guangtao,G,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,<lastname>GonzÌÁlez-Gomez</lastname>,Pilar,P,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Morante,Marta,M,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Jubierre,Luz,L,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Zhang,Weijia,W,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Darvishian,Farbod,F,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Ohlmeyer,Michael,M,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Osman,Iman,I,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Zhou,Ming-Ming,MM,None,
2013,BRD4 sustains melanoma proliferation and represents a new target for epigenetic therapy.,23950209,Hernando,Eva,E,None,
2013,Malignant genome reprogramming by ATAD2.,23831842,Boussouar,<forename>FayÌ_al</forename>,F,"<affiliation>INSERM, U823, UniversitÌ© Joseph Fourier - Grenoble 1, Institut Albert Bonniot, Grenoble, F-38700, France.</affiliation>",
2013,Malignant genome reprogramming by ATAD2.,23831842,Jamshidikia,Mahya,M,None,
2013,Malignant genome reprogramming by ATAD2.,23831842,Morozumi,Yuichi,Y,None,
2013,Malignant genome reprogramming by ATAD2.,23831842,Rousseaux,Sophie,S,None,
2013,Malignant genome reprogramming by ATAD2.,23831842,Khochbin,Saadi,S,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Schmidt,J,J,"Division of Hematology-Oncology, Mayo Clinic, Scottsdale, AZ, USA.",
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Braggio,E,E,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Kortuem,K M,KM,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Egan,J B,JB,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Zhu,Y X,YX,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Xin,C S,CS,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Tiedemann,R E,RE,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Palmer,S E,SE,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Garbitt,V M,VM,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,McCauley,D,D,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Kauffman,M,M,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Shacham,S,S,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Chesi,M,M,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Bergsagel,P L,PL,None,
2013,Genome-wide studies in multiple myeloma identify XPO1/CRM1 as a critical target validated using the selective nuclear export inhibitor KPT-276.,23752175,Stewart,A K,AK,None,
2013,Conference scene: 2nd cancer epigenetics conference.,23566090,Smith,Cassandra L,CL,"Boston University, Boston, MA 02215, USA. clsmith@bu.edu",
2013,The importance of diagnosing NUT midline carcinoma.,23463074,French,Christopher A,CA,"Department of Pathology, Brigham and Women's Hospital, Harvard Medical School, 75 Francis St., Boston, MA 02115, USA. cfrench@partners.org",
2013,"[BRPF2, a novel transcript of BRPF1 and their expression in mice tissues].",23357268,Guo,Fen,F,"Guangdong Pharmaceutical University, Guangzhou, China. guofenjnu@gmail.com",
2013,"[BRPF2, a novel transcript of BRPF1 and their expression in mice tissues].",23357268,Lin,Pi-Rong,PR,None,
2013,"[BRPF2, a novel transcript of BRPF1 and their expression in mice tissues].",23357268,Li,Yue-Qin,YQ,None,
2013,"[BRPF2, a novel transcript of BRPF1 and their expression in mice tissues].",23357268,Su,Xian-Li,XL,None,
2013,"[BRPF2, a novel transcript of BRPF1 and their expression in mice tissues].",23357268,Wang,Ding-Ding,DD,None,
2013,"[BRPF2, a novel transcript of BRPF1 and their expression in mice tissues].",23357268,Zhou,Tian-Hong,TH,None,
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Duan,Zhijian,Z,"Cancer Center/Basic Sciences, University of California at Davis, Sacramento, California 95817, USA.",
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Zou,June X,JX,None,
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Yang,Ping,P,None,
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Wang,Yuzhuo,Y,None,
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Borowsky,Alexander D,AD,None,
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Gao,Allen C,AC,None,
2013,Developmental and androgenic regulation of chromatin regulators EZH2 and ANCCA/ATAD2 in the prostate Via MLL histone methylase complex.,23038103,Chen,Hong-Wu,HW,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Alsarraj,Jude,J,"Laboratory of Cancer Biology and Genetics, Center for Cancer Research, National Cancer Institute, National Institutes of Health, Bethesda, Maryland, United States of America.",
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Faraji,Farhoud,F,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Geiger,Thomas R,TR,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Mattaini,Katherine R,KR,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Williams,Mia,M,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Wu,Josephine,J,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Ha,Ngoc-Han,NH,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Merlino,Tyler,T,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Walker,Renard C,RC,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Bosley,Allen D,AD,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Xiao,Zhen,Z,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Andresson,Thorkell,T,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Esposito,Dominic,D,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Smithers,Nicholas,N,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Lugo,Dave,D,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Prinjha,Rab,R,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Day,Anup,A,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Crawford,Nigel P S,NP,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Ozato,Keiko,K,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Gardner,Kevin,K,None,
2013,"BRD4 short isoform interacts with RRP1B, SIPA1 and components of the LINC complex at the inner face of the nuclear membrane.",24260471,Hunter,Kent W,KW,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Mirguet,Olivier,O,"<affiliation>Centre de Recherches FranÌ_ois Hyafil, GlaxoSmithKline R&amp;D , 25 Avenue du QuÌ©bec, 91140 Villebon-sur-Yvette, France.</affiliation>",
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Gosmini,Romain,R,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Toum,<forename>JÌ©rÌ«me</forename>,J,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,<lastname>ClÌ©ment</lastname>,Catherine A,CA,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Barnathan,<forename>MÌ©lanie</forename>,M,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Brusq,Jean-Marie,JM,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Mordaunt,Jacqueline E,JE,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Grimes,Richard M,RM,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Crowe,Miriam,M,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Pineau,Olivier,O,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Ajakane,Myriam,M,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Daugan,Alain,A,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Jeffrey,Phillip,P,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Cutler,Leanne,L,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Haynes,Andrea C,AC,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Smithers,Nicholas N,NN,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Chung,Chun-wa,CW,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Bamborough,Paul,P,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Uings,Iain J,IJ,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Lewis,Antonia,A,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Witherington,Jason,J,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Parr,Nigel,N,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,Prinjha,Rab K,RK,None,
2013,Discovery of epigenetic regulator I-BET762: lead optimization to afford a clinical candidate inhibitor of the BET bromodomains.,24015967,<lastname>NicodÌ¬me</lastname>,Edwige,E,None,
2013,Macrophages: the neglected barrier to eradication.,24152764,Watters,Sarah A,SA,"Department of Infection and Immunity, University College London, London, UK.",
2013,Macrophages: the neglected barrier to eradication.,24152764,Mlcochova,Petra,P,None,
2013,Macrophages: the neglected barrier to eradication.,24152764,Gupta,Ravindra K,RK,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Sharma,Amit,A,"Center for Retrovirus Research, College of Pharmacy, The Ohio State University, Columbus, OH 43210, USA.",
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Larue,Ross C,RC,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Plumb,Matthew R,MR,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Malani,Nirav,N,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Male,Frances,F,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Slaughter,Alison,A,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Kessl,Jacques J,JJ,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Shkriabai,Nikolozi,N,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Coward,Elizabeth,E,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Aiyer,Sriram S,SS,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Green,Patrick L,PL,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Wu,Li,L,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Roth,Monica J,MJ,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Bushman,Frederic D,FD,None,
2013,BET proteins promote efficient murine leukemia virus integration at transcription start sites.,23818621,Kvaratskhelia,Mamuka,M,None,
