year,title,pmid,lastname,forename,initials,affiliation,lab
2009,Trypanosoma cruzi bromodomain factor 2 (BDF2) binds to acetylated histones and is accumulated after UV irradiation.,19136002,Motta,Maria Cristina M,MC,None,
2009,Trypanosoma cruzi bromodomain factor 2 (BDF2) binds to acetylated histones and is accumulated after UV irradiation.,19136002,Schenkman,Sergio,S,None,
2009,Trypanosoma cruzi bromodomain factor 2 (BDF2) binds to acetylated histones and is accumulated after UV irradiation.,19136002,Serra,Esteban,E,None,
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Wang,Wei-Sheng,WS,"Department of Life Science, Institute of Molecular Biology, National Chung Cheng University, Chiayi, Taiwan ROC.",
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Lee,Moon-Sing,MS,None,
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Tseng,Chih-En,CE,None,
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Liao,I-Huan,IH,None,
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Huang,Shu-Ping,SP,None,
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Lin,Ru-Inn,RI,None,
2009,Interaction between human papillomavirus type 5 E2 and polo-like kinase 1.,19152411,Li,Chin,C,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,Pereira,V J,VJ,"<affiliation>Instituto de Biologia Experimental e TecnolÃ_gica (IBET), Oeiras, Portugal.</affiliation>",
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,<lastname>BasÃ_lio</lastname>,M C,MC,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,Fernandes,D,D,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,Domingues,M,M,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,Paiva,J M,JM,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,Benoliel,M J,MJ,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,Crespo,M T,MT,None,
2009,Occurrence of filamentous fungi and yeasts in three different drinking water sources.,19560184,<lastname>San RomÃ£o</lastname>,M V,MV,None,
2009,The effect of the cell death suppressor vMIA on the production of a recombinant protein in the adenovirus-293 expression system.,19041945,Vieira,Helena L A,HL,"<affiliation>Instituto de Tecnologia QuÃ_mica e BiolÃ_gica (ITQB-UNL), Instituto de Biologia Experimental e TecnolÃ_gica (IBET), Apartado 12, 2781-901 Oeiras, Portugal.</affiliation>",
2009,The effect of the cell death suppressor vMIA on the production of a recombinant protein in the adenovirus-293 expression system.,19041945,Cunha,Liliana,L,None,
2009,The effect of the cell death suppressor vMIA on the production of a recombinant protein in the adenovirus-293 expression system.,19041945,Goldmacher,Victor S,VS,None,
2009,The effect of the cell death suppressor vMIA on the production of a recombinant protein in the adenovirus-293 expression system.,19041945,Alves,Paula M,PM,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,<lastname>CirÃ_</lastname>,Marco,M,"Department of Experimental Oncology, European Institute of Oncology, Milan, Italy.",
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Prosperini,Elena,E,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Quarto,Micaela,M,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Grazini,Ursula,U,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Walfridsson,Julian,J,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,McBlane,Fraser,F,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Nucifero,Paolo,P,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Pacchiana,Giovanni,G,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Capra,Maria,M,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Christensen,Jesper,J,None,
2009,"ATAD2 is a novel cofactor for MYC, overexpressed and amplified in aggressive tumors.",19843847,Helin,Kristian,K,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Rousseaux,S,S,"<affiliation>Inserm U823, universitÃ© Joseph-Fourier, institut Albert-Bonniot, domaine de la Merci, 38706 Grenoble, France. sophie.rousseaux@ujf-grenoble.fr</affiliation>",
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Gaucher,J,J,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Thevenon,J,J,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Caron,C,C,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Vitte,A-L,AL,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Curtet,S,S,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Derobertis,C,C,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Faure,A-K,AK,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Levy,R,R,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Aknin-Seifer,I,I,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Ravel,C,C,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Siffroi,J-P,JP,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Mc Elreavey,K,K,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Lejeune,H,H,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Jimenez,C,C,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Hennebicq,S,S,None,
2009,[Spermiogenesis: histone acetylation triggers male genome reprogramming].,19447664,Khochbin,S,S,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Archacki,Rafal,R,"Laboratory of Plant Molecular Biology, University of Warsaw, Pawinskiego 5A, 02-106, Warsaw, Poland.",
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Sarnowski,Tomasz J,TJ,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Halibart-Puzio,Joanna,J,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Brzeska,Katarzyna,K,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Buszewicz,Daniel,D,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Prymakowska-Bosak,Marta,M,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Koncz,Csaba,C,None,
2009,Genetic analysis of functional redundancy of BRM ATPase and ATSWI3C subunits of Arabidopsis SWI/SNF chromatin remodelling complexes.,19301030,Jerzmanowski,Andrzej,A,None,
2009,Thermodynamic and kinetic analysis of bromodomain-histone interactions.,21609869,Thompson,Martin,M,"Department of Chemistry, Michigan Technological University, Houghton, Michigan, USA.",
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Zhou,Meisheng,M,"Virus Tumor Biology Section, Laboratory of Cellular Oncology, Center for Cancer Research, National Cancer Institute, National Institutes of Health, Bethesda, Maryland 20892, USA.",
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Huang,Keven,K,None,
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Jung,Kyung-Jin,KJ,None,
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Cho,Won-Kyung,WK,None,
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Klase,Zach,Z,None,
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Kashanchi,Fatah,F,None,
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Pise-Masison,Cynthia A,CA,None,
2009,Bromodomain protein Brd4 regulates human immunodeficiency virus transcription through phosphorylation of CDK9 at threonine 29.,18971272,Brady,John N,JN,None,
2009,Papillomavirus E2 proteins and the host BRD4 protein associate with transcriptionally active cellular chromatin.,19129460,Jang,Moon Kyoo,MK,"Laboratory of Viral Diseases, National Institute of Allergy and Infectious Diseases, NIH, Building 4, Room 137, 4 Center Drive MSC 0445, Bethesda, MD 20892-0445, USA.",
2009,Papillomavirus E2 proteins and the host BRD4 protein associate with transcriptionally active cellular chromatin.,19129460,Kwon,Deukwoo,D,None,
2009,Papillomavirus E2 proteins and the host BRD4 protein associate with transcriptionally active cellular chromatin.,19129460,McBride,Alison A,AA,None,
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Carmo,M,M,"<affiliation>Instituto de Tecnologia QuÃ_mica e BiolÃ_gica-Universidade Nova de Lisboa/Instituto de Biologia Experimental e TecnolÃ_gica (ITQB-UNL/IBET), P-2781-901 Oeiras, Portugal.</affiliation>",
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Dias,J D,JD,None,
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Panet,A,A,None,
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Coroadinha,A S,AS,None,
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Carrondo,M J T,MJ,None,
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Alves,P M,PM,None,
2009,Thermosensitivity of the reverse transcription process as an inactivation mechanism of lentiviral vectors.,19537947,Cruz,P E,PE,None,
2009,Dual role for the tyrosine decarboxylation pathway in Enterococcus faecium E17: response to an acid challenge and generation of a proton motive force.,19011061,Pereira,C I,CI,"<affiliation>IBET-Instituto de Biologia Experimental e TecnolÃ_gica, Apartado 12, 2781-901 Oeiras, Portugal.</affiliation>",
2009,Dual role for the tyrosine decarboxylation pathway in Enterococcus faecium E17: response to an acid challenge and generation of a proton motive force.,19011061,Matos,D,D,None,
2009,Dual role for the tyrosine decarboxylation pathway in Enterococcus faecium E17: response to an acid challenge and generation of a proton motive force.,19011061,<lastname>San RomÃ£o</lastname>,M V,MV,None,
2009,Dual role for the tyrosine decarboxylation pathway in Enterococcus faecium E17: response to an acid challenge and generation of a proton motive force.,19011061,Crespo,M T Barreto,MT,None,
2009,Brd4 engagement from chromatin targeting to transcriptional regulation: selective contact with acetylated histone H3 and H4.,20495683,Chiang,Cheng-Ming,CM,"Simmons Comprehensive Cancer Center, Department of Biochemistry, and Department of Pharmacology, University of Texas Southwestern Medical Center 5323 Harry Hines Boulevard, Dallas, Texas 75390 USA.",
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Kikuchi,Misato,M,"Department of Biochemistry, Hokkaido University Graduate School of Medicine, N15, W7, Kita-ku, Sapporo, Hokkaido 060-8638, Japan.",
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Okumura,Fumihiko,F,None,
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Tsukiyama,Tadasuke,T,None,
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Watanabe,Masashi,M,None,
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Miyajima,Naoto,N,None,
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Tanaka,Junji,J,None,
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Imamura,Masahiro,M,None,
2009,"TRIM24 mediates ligand-dependent activation of androgen receptor and is repressed by a bromodomain-containing protein, BRD7, in prostate cancer cells.",19909775,Hatakeyama,Shigetsugu,S,None,
2009,Brd4 marks select genes on mitotic chromatin and directs postmitotic transcription.,19812244,Dey,Anup,A,"Laboratory of Molecular Growth Regulation, Program in Genomics of Differentiation, National Institute of Child Health and Human Development and Laboratory of Receptor Biology and Gene Expression, National Cancer Institute, National Institutes of Health, Bethesda, MD 20892, USA.",
2009,Brd4 marks select genes on mitotic chromatin and directs postmitotic transcription.,19812244,Nishiyama,Akira,A,None,
2009,Brd4 marks select genes on mitotic chromatin and directs postmitotic transcription.,19812244,Karpova,Tatiana,T,None,
2009,Brd4 marks select genes on mitotic chromatin and directs postmitotic transcription.,19812244,McNally,James,J,None,
2009,Brd4 marks select genes on mitotic chromatin and directs postmitotic transcription.,19812244,Ozato,Keiko,K,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Fillingham,Jeffrey,J,"Terrence Donnelly Center for Cellular and Biomolecular Research, University of Toronto, Canada.",
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Kainth,Pinay,P,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Lambert,Jean-Philippe,JP,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,van Bakel,Harm,H,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Tsui,Kyle,K,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,<lastname>PeÃ±a-Castillo</lastname>,Lourdes,L,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Nislow,Corey,C,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Figeys,Daniel,D,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Hughes,Timothy R,TR,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Greenblatt,Jack,J,None,
2009,Two-color cell array screen reveals interdependent roles for histone chaperones and a chromatin boundary regulator in histone gene repression.,19683497,Andrews,Brenda J,BJ,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Siegel,T Nicolai,TN,"Laboratory of Molecular Parasitology, The Rockefeller University, New York, New York 10065, USA.",
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Hekstra,Doeke R,DR,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Kemp,Louise E,LE,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Figueiredo,Luisa M,LM,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Lowell,Joanna E,JE,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Fenyo,David,D,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Wang,Xuning,X,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Dewell,Scott,S,None,
2009,Four histone variants mark the boundaries of polycistronic transcription units in Trypanosoma brucei.,19369410,Cross,George A M,GA,None,
2009,The interaction of the gammaherpesvirus 68 orf73 protein with cellular BET proteins affects the activation of cell cycle promoters.,19244327,Ottinger,Matthias,M,"<affiliation>Institut fÃ_r Virologie, Medizinische Hochschule Hannover, Hannover, Germany.</affiliation>",
2009,The interaction of the gammaherpesvirus 68 orf73 protein with cellular BET proteins affects the activation of cell cycle promoters.,19244327,Pliquet,Daniel,D,None,
2009,The interaction of the gammaherpesvirus 68 orf73 protein with cellular BET proteins affects the activation of cell cycle promoters.,19244327,Christalla,Thomas,T,None,
2009,The interaction of the gammaherpesvirus 68 orf73 protein with cellular BET proteins affects the activation of cell cycle promoters.,19244327,Frank,Ronald,R,None,
2009,The interaction of the gammaherpesvirus 68 orf73 protein with cellular BET proteins affects the activation of cell cycle promoters.,19244327,Stewart,James P,JP,None,
2009,The interaction of the gammaherpesvirus 68 orf73 protein with cellular BET proteins affects the activation of cell cycle promoters.,19244327,Schulz,Thomas F,TF,None,
2009,Structures of the dual bromodomains of the P-TEFb-activating protein Brd4 at atomic resolution.,19828451,Vollmuth,Friederike,F,"<affiliation>Abteilung Physikalische Biochemie, Max-Planck-Institut fÃ_r Molekulare Physiologie, Otto-Hahn-Strasse 11, D-44227 Dortmund, Germany.</affiliation>",
2009,Structures of the dual bromodomains of the P-TEFb-activating protein Brd4 at atomic resolution.,19828451,Blankenfeldt,Wulf,W,None,
2009,Structures of the dual bromodomains of the P-TEFb-activating protein Brd4 at atomic resolution.,19828451,Geyer,Matthias,M,None,
2009,Brd4 coactivates transcriptional activation of NF-kappaB via specific binding to acetylated RelA.,19103749,Huang,Bo,B,"Department of Biochemistry, College of Medicine, MC-714, University of Illinois at Urbana-Champaign, Urbana, IL 61801, USA.",
2009,Brd4 coactivates transcriptional activation of NF-kappaB via specific binding to acetylated RelA.,19103749,Yang,Xiao-Dong,XD,None,
2009,Brd4 coactivates transcriptional activation of NF-kappaB via specific binding to acetylated RelA.,19103749,Zhou,Ming-Ming,MM,None,
2009,Brd4 coactivates transcriptional activation of NF-kappaB via specific binding to acetylated RelA.,19103749,Ozato,Keiko,K,None,
2009,Brd4 coactivates transcriptional activation of NF-kappaB via specific binding to acetylated RelA.,19103749,Chen,Lin-Feng,LF,None,
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Dourado,Ana Catarina,AC,"Institute of Experimental and Technological Biology (IBET), Oeiras, Portugal.",
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Alves,Paula I L,PI,None,
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Tenreiro,Tania,T,None,
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Ferreira,<forename>EugÃ©nio M</forename>,EM,None,
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Tenreiro,<forename>RogÃ©rio</forename>,R,None,
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Fareleira,Paula,P,None,
2009,Identification of Sinorhizobium (Ensifer) medicae based on a specific genomic sequence unveiled by M13-PCR fingerprinting.,20112226,Crespo,M Teresa Barreto,MT,None,
2009,Weissella halotolerans W22 combines arginine deiminase and ornithine decarboxylation pathways and converts arginine to putrescine.,19486212,Pereira,C I,CI,"Instituto de Biologia Experimental e Tecnologica (IBET), Universidade Nova de Lisboa, Oeiras, Portugal. cpereira@itqb.unl.pt",
2009,Weissella halotolerans W22 combines arginine deiminase and ornithine decarboxylation pathways and converts arginine to putrescine.,19486212,<lastname>San RomÃ£o</lastname>,M V,MV,None,
2009,Weissella halotolerans W22 combines arginine deiminase and ornithine decarboxylation pathways and converts arginine to putrescine.,19486212,Lolkema,J S,JS,None,
2009,Weissella halotolerans W22 combines arginine deiminase and ornithine decarboxylation pathways and converts arginine to putrescine.,19486212,Crespo,M T Barreto,MT,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,<lastname>MoriniÃ¨re</lastname>,Jeanne,J,"European Molecular Biology Laboratory, Grenoble Outstation, 6 rue Jules Horowitz, BP 181, 38042 Grenoble Cedex 9, France.",
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Rousseaux,Sophie,S,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Steuerwald,Ulrich,U,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,<lastname>Soler-LÃ_pez</lastname>,Montserrat,M,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Curtet,Sandrine,S,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Vitte,Anne-Laure,AL,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Govin,<forename>JÃ©rÃ´me</forename>,J,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Gaucher,Jonathan,J,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Sadoul,Karin,K,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Hart,Darren J,DJ,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Krijgsveld,Jeroen,J,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Khochbin,Saadi,S,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,<lastname>MÃ_ller</lastname>,Christoph W,CW,None,
2009,Cooperative binding of two acetylation marks on a histone tail by a single bromodomain.,19794495,Petosa,Carlo,C,None,
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Kwon,So Yeon,SY,"Institute of Biomedical Research, University of Birmingham, Edgbaston, United Kingdom.",
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Xiao,Hua,H,None,
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Wu,Carl,C,None,
2009,Alternative splicing of NURF301 generates distinct NURF chromatin remodeling complexes with altered modified histone binding specificities.,19629165,Badenhorst,Paul,P,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Gyuris,Aron,A,"Department of Molecular and Cell Biology and Biochemistry, Brown University, 70 Ship St., Providence, RI 02903, USA.",
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Donovan,Diana J,DJ,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Seymour,Kimberly A,KA,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Lovasco,Lindsay A,LA,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Smilowitz,Nathaniel R,NR,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Halperin,Anthony L P,AL,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Klysik,Jan E,JE,None,
2009,The chromatin-targeting protein Brd2 is required for neural tube closure and embryogenesis.,19362612,Freiman,Richard N,RN,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Liu,Xiangyong,X,"State Key Laboratory of Microbial Technology, Shandong University, Jinan, China.",
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Yang,Hui,H,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Zhang,Xiaohua,X,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Liu,Liangyu,L,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Lei,Ming,M,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Zhang,Zhaojie,Z,None,
2009,Bdf1p deletion affects mitochondrial function and causes apoptotic cell death under salt stress.,19220868,Bao,Xiaoming,X,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Kadota,Mitsutaka,M,"Laboratory of Population Genetics, Center for Cancer Research, National Cancer Institute, Bethesda, Maryland 20892, USA.",
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Sato,Misako,M,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Duncan,Beverly,B,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Ooshima,Akira,A,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Yang,Howard H,HH,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Diaz-Meyer,Natacha,N,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Gere,Sheryl,S,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Kageyama,Shun-Ichiro,S,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Fukuoka,Junya,J,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Nagata,Takuya,T,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Tsukada,Kazuhiro,K,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Dunn,Barbara K,BK,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Wakefield,Lalage M,LM,None,
2009,Identification of novel gene amplifications in breast cancer and coexistence of gene amplification with an activating mutation of PIK3CA.,19706770,Lee,Maxwell P,MP,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Bernal,Vicente,V,"<affiliation>Instituto de Tecnologia QuÃ_mica e BiolÃ_gica, Universidade Nova de Lisboa (ITQB-UNL/IBET), Oeiras, Portugal.</affiliation>",
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Carinhas,Nuno,N,None,
2009,Cell density effect in the baculovirus-insect cells system: a quantitative analysis of energetic metabolism.,19459142,Yokomizo,Adriana Y,AY,None,
